index,isVul,category,filename
1187,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_921_(0_True_5_Map).js
1188,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_922_(0_True_6_Map_遍历_key_value).js
1189,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_923_(0_True_7_Map_遍历_key).js
1190,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_924_(0_True_8_Array).js
1191,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_925_(0_True_9_Array_遍历_index_for_of).js
1192,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcode0.js
1193,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcode1.js
1194,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_926_(0_False_10_竞态).js
1195,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_927_(0_False_1_传递到函数).js
1196,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_928_(0_False_2_if语句).js
1197,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_929_(0_False_3_switch语句).js
1198,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_930_(0_False_4_Map).js
1199,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_931_(0_False_5_Array).js
1200,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_932_(0_False_6_try_catch_在_try_块中传递污染数据).js
1201,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_933_(0_False_7_在_catch_中意外传递污染数据).js
1202,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_934_(0_False_8_通过_finally_块传递).js
1203,False,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_935_(0_False_9_async_await).js
1204,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_936_(0_True_10_Array_遍历_forEach_map_reduce).js
1205,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_937_(0_True_11_try_catch_在_try_块中传递污染数据).js
1206,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_938_(0_True_12_在_catch_中意外传递污染数据).js
1207,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_939_(0_True_13_通过_finally_块传递).js
1208,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_940_(0_True_14_async_await).js
1209,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_941_(0_True_15_竞态).js
1210,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_942_(0_True_1_传递到字段上).js
1211,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_943_(0_True_2_传递到函数).js
1212,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_944_(0_True_3_if语句).js
1213,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_945_(0_True_4_switch语句).js
1214,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_946_(0_True_5_Map).js
1215,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_947_(0_True_6_Map_遍历_key_value).js
1216,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_948_(0_True_7_Map_遍历_key).js
1217,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_949_(0_True_8_Array).js
1218,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcase_950_(0_True_9_Array_遍历_index_for_of).js
1219,True,污染注入类,unit\污染注入类\链接跳转\链接跳转（Open_Redirect）\testcode0.js
1220,True,类型错误类,unit\类型错误类\类型错误\类型错误\testcode0.js
1221,True,错误设置类,unit\错误设置类\Content-Length_为负值\Content-Length_为负值\testcode0.js
1222,True,错误设置类,unit\错误设置类\Cookie_安全\Cookie_泄漏\testcode0.js
1223,True,错误设置类,unit\错误设置类\Cookie_安全\Cookie_泄漏\testcode1.js
1224,True,错误设置类,unit\错误设置类\Cookie_安全\Cookie_设置宽泛的域名（Overly_Broad_Domain）\testcode0.js
1225,True,错误设置类,unit\错误设置类\Cookie_安全\Cookie_设置宽泛的路径（Overly_Broad_Path）\testcode0.js
1226,True,错误设置类,unit\错误设置类\Cookie_安全\没有设置_HTTPOnly（HTTPOnly_not_Set）\testcode0.js
1227,True,错误设置类,unit\错误设置类\Cookie_安全\没有设置_HTTPOnly（HTTPOnly_not_Set）\testcode1.js
1228,True,错误设置类,unit\错误设置类\Overly_Permissive_Message_Posting_Policy\HTML5_XSS_保护被禁用\testcode0.js
1229,True,错误设置类,unit\错误设置类\Overly_Permissive_Message_Posting_Policy\HTML5_XSS_保护被禁用\testcode1.js
1230,True,错误设置类,unit\错误设置类\Overly_Permissive_Message_Posting_Policy\HTML5_跨文档消息\testcode0.js
1231,True,错误设置类,unit\错误设置类\Overly_Permissive_Message_Posting_Policy\HTML5_跨文档消息\testcode1.js
1232,True,错误设置类,unit\错误设置类\Overly_Permissive_Message_Posting_Policy\MIME_Sniffing\testcode0.js
1233,True,错误设置类,unit\错误设置类\不安全的_XSS_过滤器\Helmet_配置错误（Insecure_XSS_Filter）\testcode0.js
1234,True,错误设置类,unit\错误设置类\危险_SSL_配置\危险传输协议（Insecure_Transport）\testcode0.js
1235,True,错误设置类,unit\错误设置类\危险_SSL_配置\危险传输协议（Insecure_Transport），弱_SSL_协议\testcode0.js
1236,True,错误设置类,unit\错误设置类\危险_SSL_配置\危险传输协议（Insecure_Transport），弱_SSL_协议\testcode1.js
1237,True,错误设置类,unit\错误设置类\危险_SSL_配置\危险传输协议（Insecure_Transport），弱_SSL_协议\testcode2.js
1238,True,错误设置类,unit\错误设置类\危险_SSL_配置\禁用服务器身份验证（Server_Identity_Verification_Disabled）\testcode0.js
1239,True,错误设置类,unit\错误设置类\危险_SSL_配置\禁用服务器身份验证（Server_Identity_Verification_Disabled）\testcode1.js
1240,True,错误设置类,unit\错误设置类\危险_SSL_配置\禁用服务器身份验证（Server_Identity_Verification_Disabled）\testcode2.js
